,league,season,game,round,week,date,home_team,away_team,home_score,away_score,status,game_id,url,team_x,home_Expected goals (xG),home_xG non-penalty,home_xG on target (xGOT),home_xG open play,home_xG set play,home_Blocked shots,home_Hit woodwork,home_Shots inside box,home_Shots off target,home_Shots on target,home_Shots outside box,home_Total shots,home_Accurate passes,home_Ball possession,home_Big chances,home_Big chances missed,home_Corners,home_Fouls committed,home_Accurate passes (%),home_Accurate crosses,home_Accurate long balls,home_Offsides,home_Opposition half,home_Own half,home_Passes,home_Throws,home_Touches in opposition box,home_Accurate crosses (%),home_Accurate long balls (%),team_y,away_Expected goals (xG),away_xG non-penalty,away_xG on target (xGOT),away_xG open play,away_xG set play,away_Blocked shots,away_Hit woodwork,away_Shots inside box,away_Shots off target,away_Shots on target,away_Shots outside box,away_Total shots,away_Accurate passes,away_Ball possession,away_Big chances,away_Big chances missed,away_Corners,away_Fouls committed,away_Accurate passes (%),away_Accurate crosses,away_Accurate long balls,away_Offsides,away_Opposition half,away_Own half,away_Passes,away_Throws,away_Touches in opposition box,away_Accurate crosses (%),away_Accurate long balls (%)
90,ITA-Serie A,2324,2023-10-27 Genoa-Salernitana,10,10,2023-10-27 18:45:00+00:00,Genoa,Salernitana,1 , 0,FT,4230622,https://fotmob.com/matches/salernitana-vs-genoa/2b5rh9#4230622,Genoa,0.49,0.49,1.10,0.29,0.20,1.0,2.0,6.0,3.0,4.0,2.0,8.0,321,52,1,1,7,11,0.77,4,21,2,128,193,416,18,10,0.27,0.34,Salernitana,0.65,0.65,0.24,0.61,0.04,2.0,0.0,3.0,3.0,2.0,4.0,7.0,305,48,1,1,0,19,0.77,2,15,4,157,148,394,25,13,0.2,0.31
91,ITA-Serie A,2324,2023-10-28 Juventus-Hellas Verona,10,10,2023-10-28 18:45:00+00:00,Juventus,Hellas Verona,1 , 0,FT,4230629,https://fotmob.com/matches/hellas-verona-vs-juventus/389a06#4230629,Juventus,3.37,3.37,1.72,3.03,0.33,7.0,1.0,17.0,17.0,6.0,13.0,30.0,439,55,6,5,5,13,0.87,9,21,1,248,191,503,15,35,0.41,0.58,Hellas Verona,0.31,0.31,0.16,0.23,0.08,0.0,0.0,4.0,6.0,1.0,3.0,7.0,346,45,0,0,1,8,0.83,6,26,1,129,217,419,17,6,0.38,0.46
92,ITA-Serie A,2324,2023-10-28 Lecce-Torino,10,10,2023-10-28 16:00:00+00:00,Lecce,Torino,0 , 1,FT,4230624,https://fotmob.com/matches/torino-vs-lecce/37g3q6#4230624,Lecce,0.49,0.49,0.89,0.43,0.06,3.0,0.0,6.0,2.0,6.0,5.0,11.0,337,49,0,0,3,17,0.8,4,30,1,188,149,422,25,19,0.17,0.5,Torino,0.78,0.78,1.01,0.73,0.05,2.0,0.0,7.0,6.0,2.0,3.0,10.0,366,51,1,0,0,19,0.8,5,15,0,199,167,457,16,14,0.31,0.29
93,ITA-Serie A,2324,2023-10-28 Sassuolo-Bologna,10,10,2023-10-28 13:00:00+00:00,Sassuolo,Bologna,1 , 1,FT,4230627,https://fotmob.com/matches/sassuolo-vs-bologna/2mbw4l#4230627,Sassuolo,0.89,0.89,1.52,0.67,0.22,3.0,0.0,8.0,8.0,5.0,8.0,16.0,324,41,0,0,6,11,0.82,8,21,1,198,126,393,19,26,0.35,0.45,Bologna,1.02,1.02,0.59,0.96,0.07,3.0,0.0,3.0,1.0,5.0,6.0,9.0,521,59,2,1,2,10,0.87,1,25,2,178,343,596,13,11,0.14,0.63
94,ITA-Serie A,2324,2023-10-29 Cagliari-Frosinone,10,10,2023-10-29 11:30:00+00:00,Cagliari,Frosinone,4 , 3,FT,4230621,https://fotmob.com/matches/cagliari-vs-frosinone/2t0k4l#4230621,Cagliari,3.63,2.85,2.88,1.63,1.22,9.0,2.0,15.0,9.0,6.0,9.0,24.0,305,47,9,6,5,8,0.76,10,21,1,186,119,400,19,31,0.29,0.45,Frosinone,1.46,1.46,2.54,1.29,0.17,1.0,0.0,7.0,3.0,6.0,3.0,10.0,389,53,3,1,7,7,0.81,4,24,3,125,264,481,19,17,0.33,0.41
95,ITA-Serie A,2324,2023-10-29 Inter-Roma,10,10,2023-10-29 17:00:00+00:00,Inter,Roma,1 , 0,FT,4230623,https://fotmob.com/matches/inter-vs-roma/2hby2d#4230623,Inter,2.30,2.30,1.96,1.93,0.37,7.0,2.0,12.0,9.0,3.0,7.0,19.0,502,63,2,1,8,14,0.88,10,32,1,297,205,572,21,33,0.29,0.71,Roma,0.14,0.14,0.40,0.09,0.05,1.0,0.0,1.0,1.0,1.0,2.0,3.0,276,37,1,1,0,9,0.79,1,26,1,130,146,351,12,2,0.14,0.44
96,ITA-Serie A,2324,2023-10-29 Monza-Udinese,10,10,2023-10-29 14:00:00+00:00,Monza,Udinese,1 , 1,FT,4230625,https://fotmob.com/matches/monza-vs-udinese/1vx5w8#4230625,Monza,0.53,0.53,1.12,0.38,0.15,5.0,0.0,7.0,1.0,4.0,3.0,10.0,493,60,0,0,10,15,0.88,8,24,2,233,260,560,20,29,0.28,0.52,Udinese,1.10,1.10,1.79,0.68,0.43,4.0,0.0,6.0,3.0,3.0,4.0,10.0,318,40,2,1,3,11,0.86,1,18,0,148,170,371,10,17,0.08,0.5
97,ITA-Serie A,2324,2023-10-29 SSC Napoli-AC Milan,10,10,2023-10-29 19:45:00+00:00,SSC Napoli,AC Milan,2 , 2,FT,4230630,https://fotmob.com/matches/ac-milan-vs-ssc-napoli/2t82b3#4230630,SSC Napoli,1.90,1.90,0.60,1.20,0.70,5.0,0.0,11.0,8.0,4.0,6.0,17.0,365,48,1,1,6,14,0.85,5,25,0,186,179,431,18,28,0.31,0.45,AC Milan,2.06,2.06,1.76,1.83,0.22,7.0,0.0,15.0,7.0,6.0,5.0,20.0,404,52,2,1,4,10,0.85,8,15,0,173,231,473,18,33,0.47,0.38
98,ITA-Serie A,2324,2023-10-30 Empoli-Atalanta,10,10,2023-10-30 17:30:00+00:00,Empoli,Atalanta,0 , 3,FT,4230626,https://fotmob.com/matches/atalanta-vs-empoli/2emo6h#4230626,Empoli,0.35,0.35,0.46,0.28,0.07,2.0,0.0,4.0,5.0,2.0,5.0,9.0,322,44,1,1,3,10,0.77,2,12,3,142,180,419,31,16,0.13,0.25,Atalanta,1.65,1.65,1.01,1.19,0.46,4.0,2.0,12.0,8.0,6.0,6.0,18.0,449,56,4,3,6,13,0.83,11,34,1,199,250,542,25,33,0.58,0.53
99,ITA-Serie A,2324,2023-10-30 Lazio-Fiorentina,10,10,2023-10-30 19:45:00+00:00,Lazio,Fiorentina,1 , 0,FT,4230628,https://fotmob.com/matches/fiorentina-vs-lazio/2etzl8#4230628,Lazio,2.00,1.21,1.79,1.21,0.00,2.0,0.0,9.0,5.0,4.0,2.0,11.0,371,47,3,2,0,12,0.82,2,28,5,103,268,454,24,19,0.22,0.56,Fiorentina,0.41,0.41,0.49,0.31,0.10,0.0,1.0,5.0,4.0,5.0,4.0,9.0,437,53,0,0,4,17,0.85,2,37,0,165,272,516,18,17,0.15,0.57
100,ITA-Serie A,2324,2023-11-03 Bologna-Lazio,11,11,2023-11-03 19:45:00+00:00,Bologna,Lazio,1 , 0,FT,4230635,https://fotmob.com/matches/lazio-vs-bologna/2ssnzl#4230635,Bologna,0.59,0.59,0.71,0.51,0.08,2.0,0.0,5.0,2.0,2.0,1.0,6.0,457,50,1,0,2,12,0.85,1,25,0,119,338,539,30,14,0.1,0.57,Lazio,0.51,0.51,0.03,0.21,0.29,6.0,1.0,6.0,4.0,1.0,5.0,11.0,473,50,0,0,6,8,0.88,3,15,0,254,219,537,21,23,0.17,0.44
101,ITA-Serie A,2324,2023-11-04 AC Milan-Udinese,11,11,2023-11-04 19:45:00+00:00,AC Milan,Udinese,0 , 1,FT,4230639,https://fotmob.com/matches/ac-milan-vs-udinese/2fpjs6#4230639,AC Milan,0.87,0.87,1.14,0.56,0.31,3.0,0.0,8.0,7.0,4.0,6.0,14.0,493,72,2,2,11,12,0.9,7,31,1,254,239,549,24,27,0.19,0.72,Udinese,1.45,0.66,1.12,0.31,0.35,4.0,0.0,8.0,6.0,2.0,4.0,12.0,155,28,3,2,5,14,0.73,4,23,4,77,78,211,12,25,0.33,0.51
102,ITA-Serie A,2324,2023-11-04 Atalanta-Inter,11,11,2023-11-04 17:00:00+00:00,Atalanta,Inter,1 , 2,FT,4230634,https://fotmob.com/matches/atalanta-vs-inter/2fo2u8#4230634,Atalanta,1.04,1.04,0.65,0.70,0.35,5.0,0.0,11.0,5.0,4.0,3.0,14.0,433,54,1,0,6,13,0.84,10,27,2,227,206,517,17,26,0.37,0.56,Inter,1.35,0.56,2.12,0.50,0.06,2.0,0.0,6.0,4.0,4.0,4.0,10.0,359,46,2,1,1,9,0.81,2,28,2,149,210,445,16,16,0.14,0.49
103,ITA-Serie A,2324,2023-11-04 Salernitana-SSC Napoli,11,11,2023-11-04 14:00:00+00:00,Salernitana,SSC Napoli,0 , 2,FT,4230642,https://fotmob.com/matches/salernitana-vs-ssc-napoli/27myp5#4230642,Salernitana,0.30,0.30,0.69,0.19,0.11,5.0,0.0,6.0,2.0,3.0,4.0,10.0,281,41,0,0,8,15,0.77,3,13,3,114,167,364,19,14,0.13,0.32,SSC Napoli,1.39,1.39,1.75,1.07,0.32,6.0,1.0,12.0,7.0,8.0,9.0,21.0,461,59,1,0,9,10,0.85,3,15,5,222,239,543,14,40,0.23,0.41
104,ITA-Serie A,2324,2023-11-05 Cagliari-Genoa,11,11,2023-11-05 14:00:00+00:00,Cagliari,Genoa,2 , 1,FT,4230636,https://fotmob.com/matches/cagliari-vs-genoa/2wst60#4230636,Cagliari,0.85,0.85,1.18,0.82,0.03,2.0,0.0,7.0,6.0,4.0,5.0,12.0,258,40,2,2,1,14,0.74,3,25,5,102,156,348,28,13,0.21,0.36,Genoa,1.05,1.05,0.73,0.99,0.07,2.0,1.0,7.0,4.0,2.0,1.0,8.0,404,60,1,1,1,11,0.78,7,20,2,157,247,518,20,21,0.39,0.33
105,ITA-Serie A,2324,2023-11-05 Fiorentina-Juventus,11,11,2023-11-05 19:45:00+00:00,Fiorentina,Juventus,0 , 1,FT,4230637,https://fotmob.com/matches/fiorentina-vs-juventus/2t0k4f#4230637,Fiorentina,0.72,0.72,0.48,0.58,0.14,10.0,0.0,6.0,11.0,4.0,19.0,25.0,446,68,0,0,9,12,0.84,5,31,1,310,136,532,24,35,0.1,0.53,Juventus,0.65,0.65,1.24,0.65,0.00,1.0,0.0,4.0,0.0,3.0,0.0,4.0,176,32,2,2,2,21,0.68,2,22,4,63,113,260,15,7,0.33,0.34
106,ITA-Serie A,2324,2023-11-05 Hellas Verona-Monza,11,11,2023-11-05 11:30:00+00:00,Hellas Verona,Monza,1 , 3,FT,4230638,https://fotmob.com/matches/monza-vs-hellas-verona/27vqfu#4230638,Hellas Verona,1.01,1.01,1.27,1.01,0.00,5.0,1.0,5.0,6.0,5.0,11.0,16.0,362,46,2,1,2,6,0.88,4,32,0,218,144,413,18,18,0.15,0.67,Monza,0.86,0.86,1.27,0.56,0.30,2.0,1.0,7.0,4.0,6.0,5.0,12.0,423,54,2,1,6,12,0.86,3,37,0,171,252,493,17,22,0.21,0.62
107,ITA-Serie A,2324,2023-11-05 Roma-Lecce,11,11,2023-11-05 17:00:00+00:00,Roma,Lecce,2 , 1,FT,4230641,https://fotmob.com/matches/roma-vs-lecce/2upm4p#4230641,Roma,2.12,1.33,3.26,1.16,0.17,6.0,0.0,12.0,4.0,5.0,3.0,15.0,407,61,5,3,5,18,0.8,3,17,1,193,214,507,22,34,0.13,0.47,Lecce,0.84,0.84,1.17,0.71,0.13,7.0,0.0,8.0,4.0,4.0,7.0,15.0,253,39,1,0,2,11,0.76,1,25,2,134,119,334,25,18,0.1,0.48
108,ITA-Serie A,2324,2023-11-06 Frosinone-Empoli,11,11,2023-11-06 17:30:00+00:00,Frosinone,Empoli,2 , 1,FT,4230640,https://fotmob.com/matches/empoli-vs-frosinone/2t2j7c#4230640,Frosinone,0.83,0.83,0.92,0.69,0.15,5.0,2.0,7.0,7.0,5.0,10.0,17.0,508,64,0,0,9,7,0.87,5,25,2,293,215,581,29,34,0.18,0.53,Empoli,1.53,1.53,1.49,1.51,0.02,4.0,1.0,7.0,4.0,2.0,3.0,10.0,233,36,3,2,2,9,0.71,2,18,1,73,160,326,15,20,0.22,0.37
109,ITA-Serie A,2324,2023-11-06 Torino-Sassuolo,11,11,2023-11-06 19:45:00+00:00,Torino,Sassuolo,2 , 1,FT,4230643,https://fotmob.com/matches/sassuolo-vs-torino/2lrp7u#4230643,Torino,3.49,3.49,2.23,2.76,0.74,5.0,0.0,17.0,7.0,9.0,4.0,21.0,378,54,8,6,9,9,0.82,11,22,3,152,226,459,29,38,0.38,0.43,Sassuolo,0.47,0.47,0.49,0.47,0.00,0.0,1.0,5.0,3.0,2.0,0.0,5.0,310,46,1,1,2,6,0.77,1,23,0,139,171,403,23,14,0.09,0.37
110,ITA-Serie A,2324,2023-11-10 Genoa-Hellas Verona,12,12,2023-11-10 19:45:00+00:00,Genoa,Hellas Verona,1 , 0,FT,4230644,https://fotmob.com/matches/hellas-verona-vs-genoa/3cdz1r#4230644,Genoa,1.71,1.71,0.83,0.63,1.08,4.0,1.0,11.0,6.0,6.0,5.0,16.0,279,49,5,4,6,9,0.76,4,29,2,122,157,369,26,24,0.31,0.47,Hellas Verona,0.24,0.24,0.15,0.11,0.13,3.0,1.0,5.0,3.0,1.0,2.0,7.0,287,51,0,0,7,16,0.77,5,34,1,104,183,373,21,14,0.33,0.52
111,ITA-Serie A,2324,2023-11-10 Sassuolo-Salernitana,12,12,2023-11-10 17:30:00+00:00,Sassuolo,Salernitana,2 , 2,FT,4230653,https://fotmob.com/matches/salernitana-vs-sassuolo/1pxngb#4230653,Sassuolo,2.96,2.96,1.94,2.78,0.17,8.0,2.0,19.0,12.0,9.0,10.0,29.0,470,63,3,2,11,12,0.81,11,35,1,285,185,583,23,38,0.32,0.5,Salernitana,0.84,0.84,0.76,0.82,0.02,2.0,0.0,5.0,5.0,2.0,4.0,9.0,258,37,2,0,0,14,0.74,1,16,3,114,144,351,24,14,0.14,0.3
112,ITA-Serie A,2324,2023-11-11 Juventus-Cagliari,12,12,2023-11-11 17:00:00+00:00,Juventus,Cagliari,2 , 1,FT,4230650,https://fotmob.com/matches/cagliari-vs-juventus/2sy6uu#4230650,Juventus,2.35,2.35,2.46,0.77,1.58,3.0,1.0,13.0,11.0,4.0,5.0,18.0,311,49,5,3,12,14,0.8,8,30,2,176,135,389,25,24,0.25,0.6,Cagliari,0.58,0.58,0.68,0.40,0.18,3.0,1.0,6.0,6.0,2.0,5.0,11.0,337,51,0,0,4,8,0.81,7,37,1,126,211,416,21,17,0.37,0.6
113,ITA-Serie A,2324,2023-11-11 Lecce-AC Milan,12,12,2023-11-11 14:00:00+00:00,Lecce,AC Milan,2 , 2,FT,4230646,https://fotmob.com/matches/ac-milan-vs-lecce/2td7ci#4230646,Lecce,1.46,1.46,1.84,0.88,0.58,1.0,1.0,7.0,8.0,5.0,7.0,14.0,278,45,4,3,3,12,0.8,5,18,0,152,126,349,23,26,0.31,0.4,AC Milan,1.11,1.11,2.25,1.11,0.00,1.0,1.0,8.0,3.0,6.0,2.0,10.0,364,55,4,2,1,16,0.83,0,21,0,133,231,440,18,25,0.0,0.45
114,ITA-Serie A,2324,2023-11-11 Monza-Torino,12,12,2023-11-11 19:45:00+00:00,Monza,Torino,1 , 1,FT,4230647,https://fotmob.com/matches/monza-vs-torino/276icu#4230647,Monza,0.96,0.96,0.98,0.93,0.02,3.0,0.0,6.0,4.0,5.0,6.0,12.0,346,44,2,1,3,11,0.83,5,19,0,144,202,417,14,18,0.33,0.4,Torino,0.95,0.95,0.36,0.95,0.00,2.0,0.0,7.0,5.0,5.0,5.0,12.0,470,56,1,1,1,11,0.89,6,20,1,244,226,530,12,27,0.38,0.67
115,ITA-Serie A,2324,2023-11-12 Fiorentina-Bologna,12,12,2023-11-12 14:00:00+00:00,Fiorentina,Bologna,2 , 1,FT,4230649,https://fotmob.com/matches/fiorentina-vs-bologna/2spifh#4230649,Fiorentina,1.45,0.66,1.64,0.63,0.03,6.0,0.0,5.0,2.0,4.0,7.0,12.0,244,39,2,1,0,18,0.76,0,19,1,153,91,319,13,14,0.0,0.33,Bologna,1.82,1.03,1.70,1.03,0.42,3.0,0.0,9.0,4.0,4.0,2.0,11.0,402,61,4,3,3,16,0.82,3,21,2,132,270,489,24,12,0.2,0.43
116,ITA-Serie A,2324,2023-11-12 Inter-Frosinone,12,12,2023-11-12 19:45:00+00:00,Inter,Frosinone,2 , 0,FT,4230652,https://fotmob.com/matches/inter-vs-frosinone/2u6xdf#4230652,Inter,3.21,2.42,1.49,1.23,1.19,6.0,0.0,13.0,9.0,6.0,8.0,21.0,412,47,5,4,9,7,0.85,6,33,0,167,245,483,18,37,0.33,0.65,Frosinone,0.70,0.70,0.21,0.44,0.26,3.0,1.0,8.0,6.0,3.0,4.0,12.0,471,53,0,0,4,16,0.87,4,28,0,207,264,543,20,14,0.31,0.57
117,ITA-Serie A,2324,2023-11-12 Lazio-Roma,12,12,2023-11-12 17:00:00+00:00,Lazio,Roma,0 , 0,FT,4230645,https://fotmob.com/matches/lazio-vs-roma/2gdicp#4230645,Lazio,0.41,0.41,0.48,0.37,0.03,2.0,1.0,3.0,3.0,2.0,4.0,7.0,428,49,0,0,4,12,0.87,3,32,0,175,253,493,10,9,0.21,0.65,Roma,0.44,0.44,0.03,0.44,0.00,2.0,0.0,6.0,5.0,1.0,2.0,8.0,437,51,0,0,1,13,0.86,3,28,2,149,288,507,15,20,0.21,0.54
118,ITA-Serie A,2324,2023-11-12 SSC Napoli-Empoli,12,12,2023-11-12 11:30:00+00:00,SSC Napoli,Empoli,0 , 1,FT,4230651,https://fotmob.com/matches/empoli-vs-ssc-napoli/2sw7tc#4230651,SSC Napoli,0.86,0.86,1.07,0.44,0.42,3.0,0.0,10.0,8.0,7.0,8.0,18.0,498,66,1,1,8,11,0.87,3,36,1,251,247,573,32,23,0.1,0.58,Empoli,0.47,0.47,0.91,0.44,0.02,3.0,0.0,5.0,2.0,3.0,3.0,8.0,226,34,0,0,3,13,0.75,2,18,5,105,121,301,23,12,0.13,0.35
119,ITA-Serie A,2324,2023-11-12 Udinese-Atalanta,12,12,2023-11-12 14:00:00+00:00,Udinese,Atalanta,1 , 1,FT,4230648,https://fotmob.com/matches/atalanta-vs-udinese/2faumq#4230648,Udinese,1.52,0.73,0.87,0.27,0.46,5.0,2.0,5.0,4.0,4.0,8.0,13.0,208,34,1,1,7,14,0.72,2,21,1,102,106,287,19,15,0.14,0.44,Atalanta,0.74,0.74,1.19,0.36,0.37,2.0,0.0,8.0,4.0,2.0,0.0,8.0,476,66,2,1,7,13,0.86,6,38,2,277,199,554,23,13,0.29,0.59
120,ITA-Serie A,2324,2023-11-25 AC Milan-Fiorentina,13,13,2023-11-25 19:45:00+00:00,AC Milan,Fiorentina,1 , 0,FT,4230661,https://fotmob.com/matches/fiorentina-vs-ac-milan/2f1oie#4230661,AC Milan,1.83,1.05,2.19,0.91,0.14,2.0,0.0,8.0,1.0,6.0,1.0,9.0,284,42,3,2,3,9,0.77,3,22,1,104,180,370,22,22,0.43,0.47,Fiorentina,1.99,1.99,1.43,0.78,1.21,9.0,1.0,14.0,8.0,4.0,7.0,21.0,414,58,1,1,11,10,0.83,6,42,1,241,173,497,23,40,0.2,0.57
121,ITA-Serie A,2324,2023-11-25 Atalanta-SSC Napoli,13,13,2023-11-25 17:00:00+00:00,Atalanta,SSC Napoli,1 , 2,FT,4230654,https://fotmob.com/matches/atalanta-vs-ssc-napoli/2ss9sz#4230654,Atalanta,1.00,1.00,1.08,0.88,0.11,7.0,0.0,11.0,4.0,5.0,5.0,16.0,303,44,0,0,5,15,0.78,11,22,4,162,141,388,28,28,0.52,0.49,SSC Napoli,2.16,2.16,1.96,2.10,0.06,5.0,0.0,9.0,2.0,4.0,2.0,11.0,419,56,4,2,4,9,0.82,2,27,3,171,248,511,32,26,0.18,0.44
122,ITA-Serie A,2324,2023-11-25 Salernitana-Lazio,13,13,2023-11-25 14:00:00+00:00,Salernitana,Lazio,2 , 1,FT,4230663,https://fotmob.com/matches/salernitana-vs-lazio/1v70cn#4230663,Salernitana,1.75,1.75,1.91,1.70,0.05,2.0,1.0,5.0,5.0,6.0,8.0,13.0,234,38,2,1,4,11,0.74,4,22,2,105,129,318,17,11,0.27,0.41,Lazio,1.98,1.20,1.03,1.04,0.15,5.0,0.0,7.0,6.0,2.0,6.0,13.0,448,62,2,1,9,12,0.85,4,30,0,209,239,526,28,19,0.21,0.51
123,ITA-Serie A,2324,2023-11-26 Cagliari-Monza,13,13,2023-11-26 11:30:00+00:00,Cagliari,Monza,1 , 1,FT,4230656,https://fotmob.com/matches/monza-vs-cagliari/1va8au#4230656,Cagliari,1.61,1.61,1.63,0.48,1.13,4.0,0.0,14.0,7.0,6.0,3.0,17.0,243,39,3,2,10,10,0.78,12,25,1,122,121,310,10,25,0.36,0.47,Monza,0.72,0.72,0.58,0.41,0.31,6.0,2.0,8.0,2.0,4.0,4.0,12.0,444,61,1,0,11,15,0.85,7,17,2,206,238,521,13,28,0.3,0.46
124,ITA-Serie A,2324,2023-11-26 Empoli-Sassuolo,13,13,2023-11-26 14:00:00+00:00,Empoli,Sassuolo,3 , 4,FT,4230657,https://fotmob.com/matches/sassuolo-vs-empoli/28tv1l#4230657,Empoli,1.41,0.62,1.99,0.51,0.11,1.0,1.0,9.0,2.0,8.0,2.0,11.0,285,49,3,2,6,20,0.78,5,20,4,93,192,365,18,22,0.25,0.38,Sassuolo,2.36,1.57,3.22,0.84,0.73,5.0,1.0,9.0,3.0,9.0,8.0,17.0,283,51,5,2,5,15,0.75,2,34,0,153,130,376,22,31,0.13,0.52
125,ITA-Serie A,2324,2023-11-26 Frosinone-Genoa,13,13,2023-11-26 14:00:00+00:00,Frosinone,Genoa,2 , 1,FT,4230658,https://fotmob.com/matches/frosinone-vs-genoa/3ckfw9#4230658,Frosinone,0.63,0.63,1.65,0.63,0.00,3.0,0.0,6.0,1.0,5.0,3.0,9.0,479,58,2,1,4,5,0.85,0,17,1,196,283,566,22,28,0.0,0.4,Genoa,1.30,1.30,1.38,1.26,0.04,0.0,1.0,9.0,10.0,3.0,4.0,13.0,326,42,3,3,2,14,0.8,5,33,0,157,169,408,18,22,0.28,0.49
126,ITA-Serie A,2324,2023-11-26 Juventus-Inter,13,13,2023-11-26 19:45:00+00:00,Juventus,Inter,1 , 1,FT,4230662,https://fotmob.com/matches/inter-vs-juventus/2u4jlu#4230662,Juventus,0.44,0.44,0.80,0.32,0.12,0.0,0.0,3.0,3.0,1.0,1.0,4.0,322,34,1,0,1,12,0.83,1,39,0,133,189,389,16,9,0.1,0.6,Inter,0.86,0.86,1.00,0.76,0.10,0.0,0.0,4.0,4.0,4.0,4.0,8.0,680,66,1,0,0,13,0.91,3,27,0,283,397,751,22,11,0.33,0.68
127,ITA-Serie A,2324,2023-11-26 Roma-Udinese,13,13,2023-11-26 17:00:00+00:00,Roma,Udinese,3 , 1,FT,4230660,https://fotmob.com/matches/udinese-vs-roma/2gyldv#4230660,Roma,1.39,1.39,1.37,0.88,0.51,1.0,0.0,11.0,6.0,5.0,1.0,12.0,494,64,2,0,7,8,0.88,7,36,3,205,289,560,17,25,0.33,0.72,Udinese,0.51,0.51,0.51,0.32,0.19,0.0,0.0,2.0,4.0,2.0,4.0,6.0,261,36,1,0,1,15,0.84,1,17,1,124,137,312,10,8,0.17,0.53
128,ITA-Serie A,2324,2023-11-27 Bologna-Torino,13,13,2023-11-27 19:45:00+00:00,Bologna,Torino,2 , 0,FT,4230655,https://fotmob.com/matches/torino-vs-bologna/373118#4230655,Bologna,1.55,1.55,0.32,1.37,0.18,5.0,0.0,8.0,6.0,2.0,5.0,13.0,309,48,1,0,3,16,0.79,2,19,1,155,154,393,23,18,0.11,0.33,Torino,0.45,0.45,0.47,0.27,0.18,3.0,0.0,4.0,3.0,3.0,5.0,9.0,338,52,1,1,2,15,0.79,2,19,2,125,213,428,25,12,0.25,0.4
129,ITA-Serie A,2324,2023-11-27 Hellas Verona-Lecce,13,13,2023-11-27 17:30:00+00:00,Hellas Verona,Lecce,2 , 2,FT,4230659,https://fotmob.com/matches/hellas-verona-vs-lecce/38ajr6#4230659,Hellas Verona,1.66,1.66,1.96,1.31,0.35,1.0,0.0,11.0,7.0,11.0,8.0,19.0,247,49,3,2,4,15,0.7,8,32,0,133,114,355,24,21,0.36,0.54,Lecce,1.12,1.12,1.02,1.00,0.12,4.0,0.0,6.0,5.0,5.0,8.0,14.0,290,51,2,2,2,17,0.76,2,23,1,118,172,381,22,12,0.2,0.4
130,ITA-Serie A,2324,2023-12-01 Monza-Juventus,14,14,2023-12-01 19:45:00+00:00,Monza,Juventus,1 , 2,FT,4230672,https://fotmob.com/matches/monza-vs-juventus/27yw8c#4230672,Monza,0.76,0.76,0.12,0.52,0.24,8.0,0.0,10.0,7.0,1.0,6.0,16.0,601,66,0,0,7,12,0.9,5,36,0,378,223,671,20,23,0.22,0.64,Juventus,2.60,1.81,2.32,0.88,0.93,5.0,0.0,12.0,6.0,7.0,6.0,18.0,294,34,4,3,3,8,0.84,6,34,2,113,181,350,15,17,0.5,0.62
131,ITA-Serie A,2324,2023-12-02 AC Milan-Frosinone,14,14,2023-12-02 19:45:00+00:00,AC Milan,Frosinone,3 , 1,FT,4230669,https://fotmob.com/matches/ac-milan-vs-frosinone/2tee2f#4230669,AC Milan,1.17,1.17,1.42,0.56,0.61,3.0,0.0,5.0,4.0,3.0,5.0,10.0,350,47,2,0,6,11,0.86,3,27,1,147,203,408,17,18,0.15,0.59,Frosinone,0.72,0.72,0.60,0.44,0.28,6.0,0.0,6.0,6.0,3.0,9.0,15.0,393,53,1,1,7,6,0.85,3,18,0,196,197,465,22,16,0.5,0.49
132,ITA-Serie A,2324,2023-12-02 Genoa-Empoli,14,14,2023-12-02 14:00:00+00:00,Genoa,Empoli,1 , 1,FT,4230668,https://fotmob.com/matches/empoli-vs-genoa/2wutke#4230668,Genoa,1.03,1.03,0.28,0.68,0.35,6.0,1.0,13.0,14.0,1.0,8.0,21.0,267,50,0,0,5,15,0.72,10,26,3,125,142,372,22,34,0.36,0.4,Empoli,0.81,0.81,0.65,0.63,0.18,3.0,0.0,3.0,5.0,1.0,6.0,9.0,280,50,1,0,3,19,0.73,5,17,0,102,178,384,34,11,0.31,0.25
133,ITA-Serie A,2324,2023-12-02 Lazio-Cagliari,14,14,2023-12-02 17:00:00+00:00,Lazio,Cagliari,1 , 0,FT,4230667,https://fotmob.com/matches/cagliari-vs-lazio/2ersjb#4230667,Lazio,1.95,1.95,2.69,1.83,0.12,1.0,0.0,7.0,4.0,5.0,3.0,10.0,543,61,3,2,4,11,0.88,2,30,5,301,242,618,15,18,0.13,0.64,Cagliari,0.56,0.56,0.58,0.56,0.00,2.0,0.0,4.0,5.0,2.0,5.0,9.0,292,39,1,1,3,12,0.78,4,30,1,112,180,375,28,8,0.2,0.49
134,ITA-Serie A,2324,2023-12-03 Fiorentina-Salernitana,14,14,2023-12-03 14:00:00+00:00,Fiorentina,Salernitana,3 , 0,FT,4230664,https://fotmob.com/matches/salernitana-vs-fiorentina/1v4fmr#4230664,Fiorentina,2.56,1.77,3.05,1.77,0.00,8.0,0.0,14.0,5.0,9.0,8.0,22.0,450,58,3,1,3,13,0.86,2,45,2,270,180,526,16,38,0.15,0.63,Salernitana,0.80,0.80,0.23,0.78,0.03,6.0,1.0,6.0,4.0,1.0,5.0,11.0,300,42,1,1,2,12,0.79,2,23,3,101,199,379,17,18,0.22,0.48
